Id,SalePrice
1689,189161.34333333332
1690,181195.14333333334
1691,170701.22333333333
1692,259768.43
1693,168033.48333333334
1694,182382.76666666666
1695,169609.74
1696,264610.0733333333
1697,170296.95666666667
1698,337705.0266666667
1699,320213.21
1700,235033.46333333335
1701,263016.38
1702,253355.22
1703,247232.93
1704,295968.47
1705,238512.30333333334
1706,448627.31666666665
1707,217176.40666666668
1708,206733.87
1709,279214.01
1710,223881.18
1711,261775.29333333333
1712,233919.87333333332
1713,254754.21666666667
1714,218537.19333333333
1715,202977.03333333333
1716,192386.24333333335
1717,176045.32666666666
1718,145674.87
1719,206872.65333333332
1720,255257.08666666667
1721,175121.87
1722,132262.38333333333
1723,154666.62333333332
1724,207802.26666666666
1725,232787.58333333334
1726,184495.50666666665
1727,170679.37
1728,181956.63333333333
1729,163299.90666666668
1730,174813.10666666666
1731,117714.24666666667
1732,132516.19666666666
1733,129198.79666666666
1734,131941.77666666667
1735,130186.54666666666
1736,115167.26333333334
1737,366830.52
1738,215823.37
1739,263454.20666666667
1740,184496.26666666666
1741,179735.98
1742,173336.27666666667
1743,179018.27666666667
1744,310120.7966666667
1745,240485.98333333334
1746,277485.28
1747,219503.71666666667
1748,202192.94
1749,158821.54666666666
1750,151383.38333333333
1751,233814.03333333333
1752,120335.44666666667
1753,139667.35
1754,221294.34
1755,166181.86
1756,120057.58666666667
1757,124629.49333333333
1758,146637.98666666666
1759,171658.68666666668
1760,158519.03
1761,158130.38333333333
1762,164179.37666666668
1763,162609.67333333334
1764,118314.02333333333
1765,171688.90666666668
1766,166981.0
1767,194033.10666666666
1768,141847.0
1769,173862.51666666666
1770,140604.83333333334
1771,138514.33333333334
1772,143043.59333333332
1773,141638.73333333334
1774,136760.64666666667
1775,138752.28333333333
1776,124388.69666666667
1777,118061.13666666667
1778,127408.77666666667
1779,115279.81333333334
1780,172145.83333333334
1781,136953.0
1782,93822.16
1783,131000.87666666666
1784,93155.98
1785,121787.82
1786,142206.22
1787,163379.45333333334
1788,58629.29
1789,107797.7
1790,76892.55333333333
1791,181117.52333333335
1792,160155.25
1793,135950.34666666668
1794,140918.93333333332
1795,144447.83333333334
1796,120047.96333333333
1797,129302.72333333333
1798,128447.15
1799,114073.0
1800,122420.83
1801,129279.86666666667
1802,150119.20666666667
1803,150763.02666666667
1804,139433.4
1805,135450.5
1806,114054.58666666667
1807,152703.66666666666
1808,118475.23
1809,126674.69333333333
1810,146198.18333333332
1811,118472.47666666667
1812,121010.55333333333
1813,122169.96
1814,99642.87333333334
1815,65194.51
1816,102286.19666666667
1817,114796.25
1818,140548.30666666667
1819,116723.39
1820,62423.59333333333
1821,121964.04666666666
1822,145749.01
1823,60990.88
1824,139052.2
1825,137137.85333333333
1826,99224.46
1827,105912.29
1828,140501.56
1829,115513.88666666667
1830,145500.41333333333
1831,166461.5
1832,110242.45
1833,145776.3
1834,135110.18
1835,159764.9
1836,137478.07666666666
1837,100451.23666666666
1838,137068.02333333335
1839,82773.00666666667
1840,167174.99
1841,155829.55666666667
1842,88238.43666666666
1843,144577.29
1844,137313.11666666667
1845,151809.1
1846,149932.74333333335
1847,154522.52333333335
1848,63137.10333333333
1849,115048.17333333334
1850,131303.58333333334
1851,153123.59
1852,133976.16666666666
1853,132340.88666666666
1854,171538.95666666667
1855,143410.85
1856,215389.32
1857,153418.09333333332
1858,142013.39333333334
1859,120466.81333333334
1860,156072.90666666668
1861,120047.73
1862,281060.44
1863,277194.4166666667
1864,277194.4166666667
1865,325013.69666666666
1866,329453.69666666666
1867,243921.18666666668
1868,315188.32
1869,199765.71333333335
1870,247585.72
1871,259110.29
1872,169685.05666666667
1873,230680.55
1874,139940.94666666666
1875,206429.24333333335
1876,196067.91666666666
1877,207595.27666666667
1878,217690.3
1879,133053.19666666666
1880,134002.0
1881,238373.48
1882,259115.39333333334
1883,199625.14333333334
1884,220518.15
1885,259339.31
1886,311739.43
1887,199259.82666666666
1888,281198.75
1889,161646.77666666667
1890,133191.32
1891,144796.16666666666
1892,113356.26666666666
1893,138562.92333333334
1894,129301.9
1895,153162.0
1896,125888.27666666667
1897,113913.51666666666
1898,109973.78666666667
1899,132093.71666666667
1900,148420.28
1901,169311.61
1902,126053.24666666667
1903,241138.38
1904,140045.22666666665
1905,181840.55333333334
1906,159414.12333333332
1907,214503.24
1908,116455.64666666667
1909,132659.40333333332
1910,125318.65333333334
1911,197608.82
1912,257556.24666666667
1913,141663.71666666667
1914,67636.01666666666
1915,329402.36
1916,76656.78
1917,248499.01333333334
1918,139354.41333333333
1919,159829.23
1920,152548.49666666667
1921,400446.23
1922,326214.16
1923,203908.93333333332
1924,235113.41666666666
1925,216460.48
1926,379276.61333333334
1927,142673.77666666667
1928,157885.18333333332
1929,131143.05555555553
1930,125552.62
1931,139182.57555555558
1932,137838.71666666667
1933,172251.45333333334
1934,182381.97333333333
1935,176455.51
1936,191962.72666666665
1937,181191.3
1938,166804.45666666667
1939,246767.07666666666
1940,195185.7
1941,177462.5
1942,191397.05666666667
1943,192334.3
1944,316426.44333333336
1945,364266.2966666667
1946,168865.92666666667
1947,321527.45
1948,169217.28333333333
1949,247069.82666666666
1950,182891.18
1951,276636.67
1952,241430.58666666667
1953,161096.32333333333
1954,208256.56666666668
1955,131950.70666666667
1956,279478.39666666667
1957,167615.26
1958,300404.04
1959,137381.16
1960,122115.56666666667
1961,118418.53333333334
1962,93998.0
1963,109901.16333333333
1964,111717.77666666667
1965,152104.73666666666
1966,153928.52333333335
1967,289833.12333333335
1968,384669.85333333333
1969,368491.25333333336
1970,419764.74666666664
1971,428678.06
1972,363506.9066666667
1973,266456.9666666667
1974,311323.83666666667
1975,446122.1533333333
1976,269528.94
1977,359452.93666666665
1978,344950.70666666667
1979,329190.80666666664
1980,196029.85666666666
1981,331772.55
1982,234550.43666666668
1983,219483.55
1984,170378.31666666668
1985,208269.66333333333
1986,209281.71666666667
1987,179129.73
1988,176387.59
1989,188420.71333333335
1990,217044.13333333333
1991,212945.73666666666
1992,220431.87
1993,168869.59
1994,252268.15666666668
1995,184887.76666666666
1996,254976.58666666667
1997,322883.2
1998,342254.6
1999,255091.82666666666
2000,308783.68333333335
2001,258322.46666666667
2002,232892.62666666668
2003,248688.06
2004,261748.97
2005,233174.33
2006,220326.31
2007,242077.18666666668
2008,197581.77
2009,185529.66666666666
2010,189872.94
2011,153566.42
2012,179659.27
2013,178860.98666666666
2014,188008.77333333335
2015,195727.25
2016,192195.10666666666
2017,204160.89333333334
2018,118867.60666666667
2019,131022.46666666666
2020,123685.38666666667
2021,114540.46333333333
2022,176775.91333333333
2023,150357.04666666666
2024,214763.48
2025,394251.20666666667
2026,178863.44666666666
2027,147139.29
2028,155652.63666666666
2029,174370.95
2030,277582.81333333335
2031,262385.9666666667
2032,280777.80333333334
2033,277864.17333333334
2034,163976.90666666668
2035,215179.18666666668
2036,188238.43333333332
2037,194091.04333333333
2038,344457.29
2039,208988.91666666666
2040,396806.06
2041,273162.39666666667
2042,206514.09333333332
2043,171231.83333333334
2044,180197.24
2045,229830.45333333334
2046,136436.88666666666
2047,153003.47333333333
2048,130575.81333333334
2049,134499.94333333333
2050,184173.31666666668
2051,103288.36
2052,135087.76666666666
2053,142868.58333333334
2054,77638.95
2055,149794.94666666666
2056,124647.79666666666
2057,127427.46666666666
2058,215146.61666666667
2059,123991.10333333333
2060,160416.25
2061,178504.88
2062,138029.23666666666
2063,113648.61333333333
2064,139438.82
2065,130665.62666666666
2066,176549.44
2067,115653.98333333334
2068,136878.16333333333
2069,93105.34
2070,112929.97333333333
2071,88769.05666666667
2072,136737.16666666666
2073,131702.76666666666
2074,173522.38
2075,150393.66666666666
2076,125618.83333333333
2077,148523.78
2078,132016.19333333333
2079,132686.13666666666
2080,117181.49
2081,120777.65
2082,134046.09666666668
2083,144468.59
2084,112688.95666666667
2085,130911.33
2086,118762.51666666666
2087,119593.08333333333
2088,112076.43666666666
2089,85359.15666666666
2090,129892.14666666667
2091,122361.73333333334
2092,133046.36333333334
2093,145010.12333333332
2094,132353.08
2095,156306.69666666666
2096,93498.68
2097,98731.62666666666
2098,147048.00666666665
2099,62799.556666666664
2100,106893.75666666667
2101,122727.33333333333
2102,143676.56
2103,99639.65666666666
2104,133679.31
2105,129841.34
2106,82817.92
2107,259153.19666666666
2108,125535.55333333333
2109,115867.50666666667
2110,119625.02333333333
2111,148974.22
2112,140757.70666666667
2113,117505.66666666667
2114,110149.6
2115,149032.47333333333
2116,113397.07
2117,149705.07333333333
2118,117677.32666666666
2119,107622.03666666667
2120,109377.56333333334
2121,114498.28666666667
2122,96004.46333333333
2123,92490.14333333333
2124,194157.44
2125,133262.27
2126,147467.42333333334
2127,154583.03
2128,130772.75333333333
2129,97533.65
2130,145158.50333333333
2131,155204.01333333334
2132,118547.62
2133,116064.34
2134,120011.70333333334
2135,104086.83333333333
2136,89125.31
2137,119807.99666666667
2138,136623.45
2139,154610.42333333334
2140,134519.5
2141,139781.16666666666
2142,141152.95666666667
2143,143078.28
2144,117537.35333333333
2145,136722.14111111112
2146,158934.64333333334
2147,159974.68666666668
2148,127173.91666666667
2149,137770.49333333335
2150,238488.14666666667
2151,132108.94666666666
2152,181046.24666666667
2153,163369.5
2154,117658.16333333333
2155,127338.41
2156,216581.42333333334
2157,235930.15
2158,233971.06
2159,214041.75
2160,167977.61666666667
2161,251205.07666666666
2162,451688.49333333335
2163,335525.94666666666
2164,254402.1
2165,178009.56666666668
2166,143468.79
2167,207446.52333333335
2168,208742.84666666668
2169,192263.95
2170,223127.03
2171,147305.75
2172,145022.12
2173,150880.77666666667
2174,235570.43
2175,302497.70666666667
2176,328678.7
2177,254868.76
2178,227003.22666666665
2179,143544.11111111112
2180,194148.47
2181,190371.82666666666
2182,224729.87666666668
2183,199358.96666666667
2184,138826.66666666666
2185,129001.48666666666
2186,145668.01
2187,145569.83333333334
2188,152915.15666666668
2189,166772.87
2190,87490.66666666667
2191,89699.0
2192,102210.25666666667
2193,95661.62333333334
2194,101776.22666666667
2195,113738.85
2196,106273.63666666667
2197,111260.95333333334
2198,160871.78
2199,170120.90666666668
2200,130923.21333333333
2201,135324.52666666667
2202,195833.94333333333
2203,159023.76333333334
2204,161186.95666666667
2205,114513.75333333333
2206,136120.56666666668
2207,238974.15
2208,236469.97
2209,195461.06
2210,125330.03
2211,114868.76333333334
2212,111267.73333333334
2213,106947.04666666666
2214,139598.60666666666
2215,100004.67333333334
2216,145510.45666666667
2217,76975.04333333333
2218,97900.15
2219,74797.66333333333
2220,64154.22666666667
2221,329970.69666666666
2222,244403.57333333333
2223,262972.7233333333
2224,216333.76333333334
2225,134572.97
2226,182703.13666666666
2227,204029.41
2228,279191.18
2229,238608.5
2230,155711.42666666667
2231,204877.92333333334
2232,183976.75
2233,173873.68333333332
2234,253865.98666666666
2235,197406.66
2236,283004.07
2237,350565.86666666664
2238,201915.31666666668
2239,121328.08333333333
2240,165047.45666666667
2241,151641.02333333335
2242,137039.15666666668
2243,138678.26666666666
2244,94537.10666666667
2245,93282.48
2246,143917.05666666667
2247,101640.62333333334
2248,123862.6911111111
2249,126690.36
2250,137436.55555555553
2251,113571.41666666667
2252,177356.16666666666
2253,153780.13666666666
2254,178348.47333333333
2255,192511.26666666666
2256,177985.21666666667
2257,197168.72
2258,175099.55333333334
2259,176398.63333333333
2260,156986.94
2261,186185.15
2262,210951.77333333335
2263,322693.69333333336
2264,424402.11333333334
2265,172359.51
2266,297325.60333333333
2267,382577.4
2268,379628.66
2269,167733.57666666666
2270,176632.91666666666
2271,238302.76666666666
2272,199617.44666666666
2273,164118.18333333332
2274,171284.64
2275,174325.45666666667
2276,167427.95666666667
2277,183071.17333333334
2278,157766.69333333333
2279,112231.82
2280,124801.40333333334
2281,177987.26666666666
2282,174963.12333333332
2283,100987.5
2284,109019.70666666667
2285,148527.90666666668
2286,128614.57666666666
2287,336326.68666666665
2288,272362.21
2289,375055.84
2290,426852.86333333334
2291,323174.63
2292,407744.76
2293,472961.33
2294,392304.7166666667
2295,441093.54
2296,279609.04
2297,310035.77
2298,322107.8566666667
2299,384998.44
2300,315627.79
2301,276627.64666666667
2302,228219.84
2303,245213.52
2304,246829.33333333334
2305,190157.28333333333
2306,190395.45
2307,187238.94666666666
2308,218209.38
2309,284788.5133333333
2310,221465.53
2311,193964.71333333335
2312,178342.06666666668
2313,176259.16666666666
2314,171102.5
2315,172832.02
2316,181811.86
2317,175796.57
2318,173255.35
2319,174446.02
2320,185604.26333333334
2321,248247.13
2322,165960.87666666668
2323,184321.81333333332
2324,168221.10333333333
2325,218891.43666666668
2326,163163.22
2327,210345.43333333332
2328,219198.20666666667
2329,184383.40666666668
2330,180665.17333333334
2331,354699.88666666666
2332,403813.31666666665
2333,310325.5266666667
2334,255730.12666666668
2335,267830.66333333333
2336,338620.81
2337,208980.03333333333
2338,277927.0966666667
2339,231400.51666666666
2340,385194.7733333333
2341,219120.09666666668
2342,234455.24
2343,218576.25666666665
2344,232437.41
2345,240561.63
2346,214217.48333333334
2347,197002.47666666665
2348,226582.10333333333
2349,151737.81666666668
2350,283145.56
2351,260866.85
2352,236237.36333333334
2353,208057.22333333333
2354,132361.24
2355,155480.27666666667
2356,154051.43
2357,200050.17666666667
2358,197206.74
2359,128607.12
2360,117615.16666666667
2361,139432.0
2362,264097.12666666665
2363,142718.21666666667
2364,149377.5
2365,219623.68666666668
2366,189220.97
2367,219523.85666666666
2368,203486.96666666667
2369,219295.39
2370,172244.45
2371,173912.71333333335
2372,192202.57333333333
2373,265211.06666666665
2374,312686.24333333335
2375,238290.49
2376,268173.9033333333
2377,362612.42333333334
2378,132502.55333333334
2379,201745.98
2380,144027.61666666667
2381,156380.59333333332
2382,179719.10666666666
2383,214049.95
2384,229121.09666666668
2385,150400.83333333334
2386,140884.83333333334
2387,130860.91666666667
2388,103325.54666666666
2389,121473.30666666667
2390,136049.77333333335
2391,137343.41666666666
2392,114807.88
2393,167398.6
2394,146176.94
2395,193005.81
2396,149981.75
2397,201452.57333333333
2398,119577.93666666666
2399,67911.4
2400,59578.566666666666
2401,114153.64
2402,138437.94666666666
2403,130465.41333333333
2404,142719.34333333332
2405,159704.29
2406,134553.39333333334
2407,131516.9
2408,140267.77666666667
2409,135869.18333333332
2410,161648.82666666666
2411,122615.35333333333
2412,158261.33333333334
2413,139867.18333333332
2414,135062.52333333335
2415,130432.88
2416,134664.55333333334
2417,131598.84333333332
2418,119418.68666666666
2419,129600.45666666667
2420,120907.20333333334
2421,151093.32
2422,128691.88666666667
2423,127791.33666666667
2424,153886.12333333332
2425,149368.21
2426,123073.52333333333
2427,131877.88666666666
2428,164982.86666666667
2429,116369.96666666666
2430,130591.24666666667
2431,111185.50333333333
2432,133756.16666666666
2433,144369.14
2434,145386.39333333334
2435,154598.52
2436,105243.52
2437,111350.13333333333
2438,122515.02
2439,110507.87333333334
2440,125122.61
2441,111348.33333333333
2442,104823.33333333333
2443,115762.95333333334
2444,122776.28333333334
2445,97916.63666666667
2446,125723.01666666666
2447,229060.18333333332
2448,148090.14
2449,118604.28333333334
2450,152156.96
2451,119251.32666666666
2452,213416.42333333334
2453,97559.58333333333
2454,124403.1
2455,108950.79
2456,143296.01333333334
2457,115631.48
2458,110136.85333333333
2459,113012.99
2460,137007.05333333334
2461,119512.55666666667
2462,136861.70666666667
2463,114903.52
2464,163467.65
2465,133133.73
2466,119804.53666666667
2467,149080.16666666666
2468,94248.16666666667
2469,91875.75666666667
2470,177301.52666666667
2471,203024.23
2472,170375.36666666667
2473,120101.0
2474,100876.73333333334
2475,235890.15
2476,116077.61333333333
2477,131970.97666666665
2478,162454.59
2479,115131.78
2480,129364.75
2481,121230.12
2482,130640.09444444443
2483,118233.91333333333
2484,120876.48333333334
2485,125890.69333333333
2486,151592.66666666666
2487,171139.30333333334
2488,148376.69333333333
2489,149501.11666666667
2490,152386.29
2491,97196.74666666667
2492,177925.55666666667
2493,134397.90666666668
2494,172025.67333333334
2495,108373.38333333333
2496,213443.96333333335
2497,145389.48666666666
2498,117775.95333333334
2499,93989.22
2500,128687.71666666666
2501,139656.0
2502,150467.58333333334
2503,110203.50666666667
2504,187564.97666666665
2505,211755.94666666666
2506,255073.47
2507,314675.42
2508,254909.36
2509,214928.71
2510,228100.14333333334
2511,182808.51333333334
2512,215293.56666666668
2513,220154.48333333334
2514,234780.70333333334
2515,149097.27666666667
2516,154735.3
2517,136093.12
2518,139214.3
2519,230735.86666666667
2520,211554.24333333335
2521,190782.19666666666
2522,226886.64666666667
2523,132302.22333333333
2524,137319.92
2525,143563.33666666667
2526,142279.69
2527,109431.16666666667
2528,124972.41333333333
2529,129837.05
2530,108084.87333333334
2531,252952.27
2532,230134.60666666666
2533,197719.48666666666
2534,239509.44666666666
2535,314464.2366666667
2536,229738.84333333332
2537,234474.95
2538,184351.51
2539,188496.77
2540,174919.05333333334
2541,179578.3
2542,150585.08666666667
2543,126857.85666666667
2544,135734.15333333332
2545,132307.95666666667
2546,147912.69
2547,142253.69333333333
2548,138704.73
2549,157342.33333333334
2550,348459.7833333333
2551,144300.86333333334
2552,117418.63
2553,87222.77333333333
2554,123082.12
2555,106044.42333333334
2556,100249.45333333334
2557,114561.38666666667
2558,159366.15
2559,139900.33666666667
2560,137164.97333333333
2561,137259.69333333333
2562,143988.76333333334
2563,150679.73
2564,167468.69333333333
2565,121156.55333333333
2566,145742.57666666666
2567,130735.28666666667
2568,192014.48666666666
2569,192382.71333333335
2570,122645.67333333334
2571,162903.41666666666
2572,186812.58
2573,249492.34666666668
2574,309167.11666666664
2575,127554.59666666666
2576,125161.18333333333
2577,151723.27333333335
2578,97769.10333333333
2579,71872.51333333334
2580,125276.19333333333
2581,133004.53
2582,114176.29333333333
2583,270310.4266666667
2584,162185.0
2585,174789.88333333333
2586,203221.92
2587,204714.61666666667
2588,154327.14
2589,145472.8
2590,232035.61
2591,210636.70666666667
2592,223926.46333333335
2593,257063.54666666666
2594,178438.13333333333
2595,214428.41666666666
2596,320647.16333333333
2597,180855.84
2598,271610.1433333333
2599,324032.3433333333
2600,149037.88333333333
2601,127065.69666666667
2602,83044.05333333333
2603,90791.20333333334
2604,86255.83333333333
2605,80855.77666666667
2606,142967.74333333335
2607,174742.88666666666
2608,195716.55333333334
2609,167336.79
2610,116192.54777777779
2611,169910.11
2612,153393.76
2613,128659.83333333333
2614,128667.86
2615,146504.38
2616,139400.19333333333
2617,171502.16666666666
2618,192126.14
2619,222576.24
2620,186774.96666666667
2621,184434.94
2622,188819.2
2623,256471.31666666668
2624,266986.7266666667
2625,328627.1
2626,165337.77
2627,182790.4
2628,412582.98
2629,553019.5866666667
2630,350661.55333333334
2631,468196.48
2632,393438.4166666667
2633,322247.97
2634,379438.2633333333
2635,148358.01333333334
2636,189321.42
2637,166553.18666666668
2638,251050.75
2639,180118.6
2640,151040.37333333332
2641,101953.22
2642,193989.3
2643,105271.62333333334
2644,128224.38333333333
2645,104859.69333333333
2646,93351.0
2647,98048.64
2648,136655.54555555558
2649,145379.30666666667
2650,148003.76666666666
2651,150254.88333333333
2652,458216.3566666667
2653,248510.38666666666
2654,241897.48666666666
2655,373121.62333333335
2656,325416.9766666667
2657,349570.17
2658,287733.83666666667
2659,309168.25333333336
2660,318784.24
2661,341583.5833333333
2662,355663.9766666667
2663,278006.4866666667
2664,281761.6
2665,308021.99666666664
2666,292126.99666666664
2667,169128.53333333333
2668,172464.33
2669,176372.94
2670,285407.55666666664
2671,175977.71333333335
2672,182474.11333333334
2673,203797.61333333334
2674,191731.06
2675,169236.64
2676,188047.90333333332
2677,204654.99666666667
2678,255737.30666666667
2679,272262.03
2680,266963.5366666667
2681,411553.2633333333
2682,316884.08666666667
2683,519546.27
2684,307230.2966666667
2685,338949.6533333333
2686,261562.4
2687,331067.31
2688,227131.72666666665
2689,210597.92666666667
2690,477283.5833333333
2691,184912.28333333333
2692,142807.52333333335
2693,194309.73333333334
2694,135644.52666666667
2695,189938.03
2696,184251.36
2697,188898.95
2698,199384.5
2699,179267.06
2700,167868.92666666667
2701,147498.89
2702,110568.66666666667
2703,133262.51333333334
2704,141910.67666666667
2705,126705.35
2706,118818.49333333333
2707,123923.24666666667
2708,137857.08333333334
2709,120496.35666666667
2710,128935.83333333333
2711,275969.5
2712,367838.6433333333
2713,170678.24333333335
2714,150328.73666666666
2715,173202.44333333333
2716,150788.19333333333
2717,178239.19
2718,225063.71
2719,157956.78666666665
2720,164503.96666666667
2721,141335.62333333332
2722,158006.10333333333
2723,142940.6888888889
2724,129782.91888888887
2725,137064.33333333334
2726,149704.25
2727,165191.58333333334
2728,166936.23333333334
2729,151257.05
2730,147190.51666666666
2731,124136.77666666667
2732,119724.48666666666
2733,158097.5
2734,145334.35
2735,135554.28
2736,139468.36
2737,125312.30333333333
2738,130402.61666666667
2739,158356.23
2740,137621.30666666667
2741,149314.83333333334
2742,154521.03666666665
2743,152686.75
2744,145405.0
2745,133788.53333333333
2746,133425.11
2747,155214.99
2748,126022.55333333333
2749,132678.94333333333
2750,136597.75333333333
2751,128881.86
2752,228906.17333333334
2753,150438.75
2754,199211.65333333332
2755,130618.28
2756,90922.53
2757,78232.23666666666
2758,76471.01333333334
2759,162288.84666666668
2760,134766.83
2761,147987.54
2762,144310.25
2763,176124.49333333335
2764,159358.44
2765,274565.41
2766,145185.01666666666
2767,92377.33333333333
2768,128407.12333333334
2769,123366.08
2770,161356.1
2771,116612.52333333333
2772,126807.44666666667
2773,134826.74
2774,142667.6
2775,138490.08666666667
2776,141818.00666666665
2777,152637.47
2778,125343.42666666667
2779,119056.70333333334
2780,112311.27
2781,106458.81666666667
2782,96069.16
2783,100850.13333333333
2784,131975.26333333334
2785,129481.88666666667
2786,67262.44
2787,121920.12
2788,77284.91666666667
2789,208519.18
2790,103743.76
2791,117548.36
2792,84261.33333333333
2793,164928.66666666666
2794,103349.92666666667
2795,117097.26666666666
2796,105202.97666666667
2797,189883.49
2798,125849.91
2799,114707.13666666667
2800,81621.90666666666
2801,117315.17
2802,140526.30333333334
2803,163106.79333333333
2804,140760.53333333333
2805,103021.00333333333
2806,88238.31666666667
2807,149374.68333333332
2808,149441.37333333332
2809,137394.66333333333
2810,137307.41666666666
2811,157964.08666666667
2812,145094.63444444444
2813,146403.76666666666
2814,161933.18666666668
2815,111304.24666666667
2816,253950.80333333334
2817,129983.34
2818,133829.51
2819,170736.37
2820,129451.40333333334
2821,112358.99666666667
2822,194081.54
2823,237040.37333333332
2824,172331.51666666666
2825,141681.52
2826,135104.47666666665
2827,142491.23666666666
2828,201039.47
2829,176193.42333333334
2830,225393.60666666666
2831,191421.93666666668
2832,211815.78666666665
2833,284905.05333333334
2834,218743.49666666667
2835,216716.02333333335
2836,196530.13
2837,163573.16666666666
2838,148596.68333333332
2839,180251.55666666667
2840,194555.69333333333
2841,206280.96666666667
2842,228078.52
2843,153777.38
2844,158916.66666666666
2845,127326.18333333333
2846,215747.92666666667
2847,202295.22333333333
2848,217014.28666666665
2849,210635.85
2850,272240.01
2851,233174.52666666667
2852,224867.51666666666
2853,227888.21666666667
2854,140167.8111111111
2855,196238.37333333332
2856,211818.89666666667
2857,191556.50333333333
2858,198503.72
2859,131081.38333333333
